Conference,Team,Defense Drives,Defense Explosiveness,Defense Field Position Average Predicted Points,Defense Field Position Average Start,Defense Havoc DB,Defense Havoc Front Seven,Defense Havoc Total,Defense Line Yards,Defense Line Yards Total,Defense Open Field Yards,Defense Open Field Yards Total,Defense Passing Downs Explosiveness,Defense Passing Downs PPA,Defense Passing Downs Rate,Defense Passing Downs Success Rate,Defense Passing Downs Total PPA,Defense Passing Plays Explosiveness,Defense Passing Plays PPA,Defense Passing Plays Rate,Defense Passing Plays Success Rate,Defense Plays,Defense Points Per Opportunity,Defense Power Success,Defense PPA,Defense Rushing Plays Explosiveness,Defense Rushing Plays PPA,Defense Rushing Plays Rate,Defense Rushing Plays Success Rate,Defense Rushing Plays Total PPA,Defense Second Level Yards,Defense Second Level Yards Total,Defense Standard Downs Explosiveness,Defense Standard Downs PPA,Defense Standard Downs Rate,Defense Standard Downs Success Rate,Defense Stuff Rate,Defense Success Rate,Defense Total Opportunies,Defense Total PPA,Offense Drives,Offense Explosiveness,Offense Field Position Average Predicted Points,Offense Field Position Average Start,Offense Havoc DB,Offense Havoc Front Seven,Offense Havoc Total,Offense Line Yards,Offense Line Yards Total,Offense Open Field Yards,Offense Open Field Yards Total,Offense Passing Downs Explosiveness,Offense Passing Downs PPA,Offense Passing Downs Rate,Offense Passing Downs Success Rate,Offense Passing Plays Explosiveness,Offense Passing Plays PPA,Offense Passing Plays Rate,Offense Passing Plays Success Rate,Offense Passing Plays Total PPA,Offense Plays,Offense Points Per Opportunity,Offense Power Success,Offense PPA,Offense Rushing Plays Explosiveness,Offense Rushing Plays PPA,Offense Rushing Plays Rate,Offense Rushing Plays Success Rate,Offense Rushing Plays Total PPA,Offense Second Level Yards,Offense Second Level Yards Total,Offense Standard Downs Explosiveness,Offense Standard Downs PPA,Offense Standard Downs Rate,Offense Standard Downs Success Rate,Offense Stuff Rate,Offense Success Rate,Offense Total Opportunies,Offense Total PPA
Mid-American,Ball State,161,1.0067588437674664,-1.113,74.2,0.007667031763417305,0,0.007667031763417305,3.3390396659707724,1599,1.091858037578288,523,1.6539163227883455,0.34835047757431514,0.2968236582694414,0.34686346863468637,81.03583839960977,1.282758223603922,0.19340295560766055,0.4589266155531216,0.4224343675417661,913,0,0.7192982456140351,0.1444650824165026,0.8309760278097513,0.10434671122657185,0.524644030668127,0.4112734864300626,49.98207467752792,1.1461377870563674,549,0.800545952147254,0.05840130969412379,0.7031763417305587,0.45950155763239875,0.14613778705636743,0.42606790799561883,86,131.89662024626688,161,0.8328771938528957,1.604,67.2,0.009930486593843098,0,0.009930486593843098,3.287326732673267,1660,0.7702970297029703,389,1.567829793132613,0.24207829847586695,0.2601787487586892,0.3244274809160305,1.0618050241601222,0.17217140747547455,0.4726911618669315,0.4726890756302521,81.95358995832588,1007,0,0.7313432835820896,0.11103666084748853,0.7090600945504159 ,0.06795269134403065,0.5014895729890765,0.44554455445544555,34.31610912873548,1.0633663366336634,537,0.6726952170868035,0.06495221915804539,0.7398212512413108,0.5234899328859061,0.13663366336633664,0.4716981132075472,103,111.81391747342096
Big 12,Baylor,173,0.9176752840663204,-1.371,70.2,0.01762977473065622,0,0.01762977473065622,2.87801724137931,1335,0.6487068965517241,301,1.466856377364432,0.2452079302140629,0.31243878550440746,0.36363636363636365,97.15636422321002,1.1107776916394037,0.17761675360733092,0.5357492654260528,0.4570383912248629,1021,-0.1346153846153846,0.7424242424242424,0.0880929960244717,0.74040271434394,-0.006927877229845055,0.4544564152791381,0.4267241379310345,-3.2145350346481054,1.0517241379310345,488,0.7314033342926919,0.016697463251708733,0.6875612144955926,0.48717948717948717,0.16379310344827586,0.4485798237022527,104,89.9429489409856,167,0.9607064295498673,1.43,69.4,0.01287128712871287,0,0.01287128712871287,3.170479704797048,1718,1.033210332103321,560,1.6522710712436977,0.4596692318164062,0.2722772277227723,0.4072727272727273,1.3004291622242483,0.25992868498361205,0.44752475247524753,0.4646017699115044,117.48776561259264,1010,-0.058823529411764705,0.7045454545454546,0.15646222090334358,0.7578034214140488 ,0.08260015021028191,0.5366336633663367,0.470479704797048,44.76928141397279,1.1642066420664208,631,0.7508006304449648,0.043017420901857555,0.7277227722772277,0.5020408163265306,0.16974169741697417,0.4762376237623762,119,158.026843112377
Mountain West,Boise State,151,0.9393862965058803,-1.134,74,0.020689655172413793,0,0.020689655172413793,2.8130242825607064,1274,0.8189845474613686,371,1.716466628037265,0.2357113434759421,0.32068965517241377,0.2939068100358423,29.571199291131045,1.2044290052735367,0.07194939000275194,0.4724137931034483,0.3722627737226277,870,-0.3,0.6551724137931034,0.024612527490269695,0.7254152702728144,-0.02359384835092014,0.5206896551724138,0.38631346578366443,-10.688013302966823,0.82560706401766,374,0.6865268235472552,-0.07504325873646907,0.6793103448275862,0.4263959390862944,0.18543046357615894,0.3839080459770115,70,21.412898916534633,151,0.9266131218312156,1.69,66,0.00834326579261025,0,0.00834326579261025,2.7015765765765765,1200,0.8761261261261262,389,1.6077856005944302,0.2686744306898452,0.29916567342073896,0.3545816733067729,1.1953287393402219,0.20932374430782819,0.45292014302741357,0.46578947368421053,79.54302283697471,839,-0.07608695652173914,0.6,0.06630236972605098,0.7918538538816545 ,-0.028731227281010754,0.5292014302741359,0.3761261261261261,-12.756664912768775,0.9887387387387387,439,0.7020784899426005,-0.020084343372439414,0.700834326579261,0.45918367346938777,0.22522522522522523,0.42789034564958284,92,55.62768820015677
ACC,Boston College,154,0.8305312828858119,-1.547,68.7,0.010471204188481676,0,0.010471204188481676,3.035823754789272,1585,0.5842911877394636,305,1.3853800901103324,0.29059802482421804,0.26910994764397905,0.3735408560311284,71.97842500754201,1.1698211003096444,0.1742819007446538,0.4324607329842932,0.4406779661016949,955,-0.07777777777777778,0.7215189873417721,0.0687279611701515,0.6802885329553424,0.0133977495457458,0.5465968586387434,0.4367816091954023,6.993625262879307,1.0440613026819923,545,0.6705748699922565,-0.012963451951761263,0.7308900523560209,0.47707736389684813,0.17049808429118773,0.4492146596858639,90,65.63520291749467,160,0.9973226974373912,1.312,71.4,0.016029593094944512,0,0.016029593094944512,2.342857142857143,705,0.6445182724252492,194,1.4675517542775425,0.22545077001113428,0.37361282367447596,0.33663366336633666,1.2572985961152898,0.07559309998783334,0.6066584463625154,0.37398373983739835,37.191805194014,811,-0.1917808219178082,0.4358974358974359,0.012777838884007048,0.7658255059939773 ,-0.07214425428793786,0.3711467324290999,0.3554817275747508,-21.715420540669296,1.0730897009966778,323,0.7656156259509399,-0.11407235428827553,0.6263871763255241,0.4074803149606299,0.3122923588039867,0.3810110974106042,73,10.362827334929715
Mid-American,Bowling Green,168,0.9524062167906935,-1.413,70,0.012376237623762377,0,0.012376237623762377,2.428690807799443,872,0.7883008356545961,283,1.4012637149784104,0.12104307998513485,0.3787128712871287,0.2679738562091503,9.192574240250963,1.1642821934548264,0.021181046636522954,0.5371287128712872,0.3317972350230415,808,-0.1076923076923077,0.5238095238095238,-0.03588140198773084,0.8500292860392634,-0.08767013451337863,0.4443069306930693,0.33147632311977715,-31.473578290302928,0.9777158774373259,351,0.7636558842194484,-0.13153656430585217,0.6212871287128713,0.3884462151394422,0.2562674094707521,0.34282178217821785,65,-28.992172806086522,166,0.8763476059078326,1.573,68.2,0.015081206496519721,0,0.015081206496519721,2.8323741007194245,1181,0.8369304556354916,349,1.5433231421356708,0.08885973117154108,0.35498839907192575,0.27450980392156865,1.173898240911685,0.03588947175203576,0.5046403712296984,0.3586206896551724,15.611920212135557,862,-0.17073170731707318,0.671875,-0.016880963703721427,0.6786943561463408 ,-0.05820416585596541,0.4837587006960557,0.4172661870503597,-24.271137161937578,1.014388489208633,423,0.6566380175033683,-0.07507638210629396,0.6450116009280742,0.45863309352517984,0.23980815347721823,0.39327146171693733,82,-14.55139071260787
Mid-American,Buffalo,146,0.9899767515558178,-1.869,63.9,0.017543859649122806,0,0.017543859649122806,2.697619047619048,1133,0.7095238095238096,298,2.005891836967967,0.1896507316953003,0.31713900134952766,0.2765957446808511,49.02604259761825,1.4842741256870633,0.15866033203112703,0.41700404858299595,0.3948220064724919,741,0.08139534883720931,0.6744186046511628,0.004332183436359683,0.7081948478175892,-0.0910707430666112,0.5668016194331984,0.34523809523809523,-38.249712087976704,0.7738095238095238,325,0.6814044125287629,-0.08173473126887953,0.6828609986504723,0.42292490118577075,0.18095238095238095,0.3765182186234818,86,3.2101479263425245,152,0.9709724256229776,1.207,73.1,0.01272264631043257,0,0.01272264631043257,3.0378048780487803,1246,0.8951219512195122,367,1.348513934662489,0.07027369108946797,0.361323155216285,0.2640845070422535,1.204258199061582,-0.08535423744844839,0.4643765903307888,0.3178082191780822,-31.15429666868366,786,-0.1076923076923077,0.7619047619047619,0.00011804898460234152,0.89893799281204 ,0.08840511176458123,0.5216284987277354,0.3853658536585366,36.2460958234783,1.1414634146341462,468,0.8361361723945806,-0.03957159714643718,0.638676844783715,0.41832669322709165,0.17804878048780487,0.36259541984732824,65,0.09278650189744043
FBS Independents,BYU,164,1.000483858981251,-1.091,74.5,0.015384615384615385,0,0.015384615384615385,2.327807486631016,871,0.6497326203208557,243,1.285622261179611,0.08161802617608449,0.38846153846153847,0.2607260726072607,32.355645530706944,1.2435251413162678,0.08170617558259329,0.5076923076923077,0.3409090909090909,780,-0.3559322033898305,0.5454545454545454,-0.0155135718267499,0.820473928505234,-0.10938919676762282,0.4794871794871795,0.28609625668449196,-40.911559591090935,0.7647058823529411,286,0.8702761493068555,-0.07721351772792143,0.6115384615384616,0.36268343815513626,0.2647058823529412,0.3230769230769231,59,-12.10058602486492,164,0.9165185640266652,1.591,67.4,0.01781970649895178,0,0.01781970649895178,2.9903153153153155,1328,0.8108108108108109,360,1.7361832180634011,0.23871955992624752,0.30922431865828093,0.3152542372881356,1.120212571603165,0.15354946575027328,0.5251572327044025,0.437125748502994,76.92828234088691,954,-0.22105263157894736,0.7254901960784313,0.08221052531997416,0.7572600691630393 ,0.018555854398079958,0.46540880503144655,0.4189189189189189,8.2387993527475,1.0337837837837838,459,0.6790456268758351,0.012149576596376836,0.6907756813417191,0.48710166919575115,0.20495495495495494,0.4339622641509434,95,78.42884115525536
Pac-12,California,162,0.9804811473956259,-1.626,66.9,0.015712682379349047,0,0.015712682379349047,2.733949191685912,1184,0.8452655889145496,366,1.6215195006027256,0.2973321904405977,0.3288439955106622,0.34812286689419797,42.749607854179395,1.1889237966240238,0.09521070791576704,0.5039281705948373,0.40757238307349664,891,0.14285714285714285,0.7608695652173914,0.05858137517106588,0.8188681619725886,0.020855156091541913,0.48597081930415265,0.42494226327944573,9.030282587637647,1.136258660508083,492,0.7418464319681654,-0.0583985393339054,0.6711560044893379,0.45819397993311034,0.20092378752886836,0.4219977553310887,98,52.1960052774197,164,0.9067936112710543,1.328,71.3,0.01625,0,0.01625,3.008564231738035,1194,1.0806045340050379,429,1.4339654107946889,0.14361216434506385,0.32875,0.27756653992395436,1.1841794505754109,0.09195596180709525,0.48375,0.3875968992248062,35.58695721934586,800,-0.09722222222222222,0.6842105263157895,0.06356308279658082,0.7751340666899686 ,0.05198705863313929,0.49625,0.4156171284634761,20.638862277356296,1.1612090680100755,461,0.7576325982275453,0.024358411572649643,0.67125,0.48044692737430167,0.18639798488664988,0.41375,72,50.850466237264655
Mid-American,Central Michigan,151,0.924414956772621,-1.448,69.8,0.015738498789346248,0,0.015738498789346248,3.0305164319248825,1291,0.7535211267605634,321,1.3815934746856815,0.20748637603385967,0.3050847457627119,0.32142857142857145,69.73578010807603,1.2109936519345854,0.18113189638461308,0.4661016949152542,0.43376623376623374,826,-0.08333333333333333,0.631578947368421,0.09673095134409382,0.7189092914008784,0.025144924179572148,0.5157384987893463,0.4131455399061033,10.711737700497734,0.92018779342723,392,0.7902430004285707,0.04810661855346491,0.6949152542372882,0.4808362369337979,0.16666666666666666,0.4322033898305085,84,79.8997658102215,145,0.9321031359481472,1.44,69.5,0.012096774193548387,0,0.012096774193548387,2.8969101123595506,1031,0.952247191011236,339,1.5259865155896788,0.24528455533893692,0.3010752688172043,0.34375,1.3076255743465168,0.17684216153884985,0.5040322580645161,0.42133333333333334,66.3158105770687,744,0,0.6595744680851063,0.06736626873620936,0.6582466392625618 ,-0.03517776716494525,0.478494623655914,0.44662921348314605,-12.52328511072051,1.1067415730337078,394,0.7513560204050723,-0.009275454723427123,0.6989247311827957,0.48653846153846153,0.2247191011235955,0.4435483870967742,75,50.12050393973977
American Athletic,Cincinnati,166,0.941914965011384,-1.085,74.3,0.016824395373291272,0,0.016824395373291272,2.9892344497607657,1250,0.7392344497607656,309,1.5358901422627214,0.240951940638948,0.3301787592008412,0.33121019108280253,60.47972258120901,1.2187285467008102,0.11766482992453114,0.5404837013669821,0.3968871595330739,951,-0.18421052631578946,0.5517241379310345,0.06844592792175594,0.7163852803011311,0.010513960362784763,0.4395373291272345,0.41148325358851673,4.394835431644031,0.9760765550239234,408,0.7296351765779164,-0.016588433135070302,0.6698212407991588,0.45682888540031397,0.19617224880382775,0.4153522607781283,76,65.0920774535899,162,0.9997148826160414,1.599,67.5,0.013301088270858524,0,0.013301088270858524,3.1331858407079647,1416,1.4800884955752212,669,1.7165635491851845,0.2598643845535543,0.3264812575574365,0.32592592592592595,1.3505701068727143,0.1449758280000108,0.43409915356711004,0.38440111420612816,52.046322252003876,827,-0.13861386138613863,0.6792452830188679,0.09334596096670698,0.8411116641794425 ,0.06000343440973459,0.5465538089480049,0.4247787610619469,27.121552353200034,1.2721238938053097,575,0.7552083606854809,0.012627874129276503,0.6735187424425635,0.4631956912028725,0.17699115044247787,0.4183796856106409,101,77.19710971946667
